Year,Week,Month,Country,Province,Policy,Population,Cases,AT,TP,AH,RH
2010,7,2,Malaysia,PAHANG,0,1501900,25,25.9809078,0.088639125,29.58136784,84.94457847
2010,8,2,Malaysia,PAHANG,0,1501900,31,26.4973951,0.051524842,29.42546761,81.89275478
2010,9,3,Malaysia,PAHANG,0,1501900,38,26.84336574,8.67E-16,29.73704657,81.70021812
2010,10,3,Malaysia,PAHANG,0,1501900,33,26.86261416,0.055844856,29.55310619,80.85241523
2010,11,3,Malaysia,PAHANG,0,1501900,21,26.32908235,0.104090271,30.06215961,85.58293107
2010,12,3,Malaysia,PAHANG,0,1501900,28,26.53013888,0.181314467,30.77916185,87.74442734
2010,13,3,Malaysia,PAHANG,0,1501900,19,26.72029036,0.138997247,30.52306332,85.71176827
2010,14,4,Malaysia,PAHANG,0,1501900,24,27.31191089,0.191026616,30.88093215,84.61971873
2010,15,4,Malaysia,PAHANG,0,1501900,17,28.00502568,0.056349383,30.96557072,82.03367144
2010,16,4,Malaysia,PAHANG,0,1501900,13,27.42887544,0.602783887,31.09678261,85.06346368
2010,17,4,Malaysia,PAHANG,0,1501900,20,27.08024293,0.278246758,31.32681605,87.75084072
2010,18,5,Malaysia,PAHANG,0,1501900,15,27.63701596,0.118816159,30.9745669,83.57151809
2010,19,5,Malaysia,PAHANG,0,1501900,17,28.02486085,0.018856705,31.48720014,84.15929127
2010,20,5,Malaysia,PAHANG,0,1501900,14,27.21555431,0.24258299,31.79398079,89.23506692
2010,21,5,Malaysia,PAHANG,0,1501900,34,27.71628509,0.051335644,31.8958417,87.37224629
2010,22,5,Malaysia,PAHANG,0,1501900,27,27.23694939,0.097531417,31.62158582,88.31364063
2010,23,6,Malaysia,PAHANG,0,1501900,57,26.4798497,0.602405492,31.20655356,89.97825076
2010,24,6,Malaysia,PAHANG,0,1501900,44,26.77155269,0.008387765,30.9464985,87.38212695
2010,25,6,Malaysia,PAHANG,0,1501900,53,26.85683248,0.079999096,30.90441597,86.80174542
2010,26,6,Malaysia,PAHANG,0,1501900,40,26.11832291,0.191152748,30.81102574,89.85580744
2010,27,7,Malaysia,PAHANG,0,1501900,35,26.03707884,0.123766832,30.65023109,89.49655727
2010,28,7,Malaysia,PAHANG,0,1501900,34,26.25080068,0.261881156,30.8985308,89.62080409
2010,29,7,Malaysia,PAHANG,0,1501900,47,25.84044444,0.141582949,30.423516,89.39082617
2010,30,7,Malaysia,PAHANG,0,1501900,39,26.03464595,0.463439778,30.53761702,89.02018453
2010,31,8,Malaysia,PAHANG,0,1501900,39,26.14634402,0.611613113,30.52813202,88.44222397
2010,32,8,Malaysia,PAHANG,0,1501900,35,26.37092798,0.320185582,31.10117097,89.98366055
2010,33,8,Malaysia,PAHANG,0,1501900,36,25.59923099,0.446096655,30.56261825,91.20475936
2010,34,8,Malaysia,PAHANG,0,1501900,32,26.35564374,0.038564799,30.43247959,87.00180689
2010,35,8,Malaysia,PAHANG,0,1501900,30,25.88239025,0.501815379,30.56497739,89.86245143
2010,36,9,Malaysia,PAHANG,0,1501900,16,25.87529195,0.144893909,30.39020013,89.08831382
2010,37,9,Malaysia,PAHANG,0,1501900,16,25.64006053,0.551542842,30.44828727,90.45551158
2010,38,9,Malaysia,PAHANG,0,1501900,31,26.14575727,0.041718094,30.55034665,88.52578149
2010,39,9,Malaysia,PAHANG,0,1501900,38,25.95795281,0.254912374,30.64551658,89.86525505
2010,40,10,Malaysia,PAHANG,0,1501900,30,26.26591319,0.457606182,31.07701803,90.37698462
2010,41,10,Malaysia,PAHANG,0,1501900,40,26.27550163,0.013086175,30.96804762,89.81125545
2010,42,10,Malaysia,PAHANG,0,1501900,42,26.27355532,0.436762901,30.83079652,89.19150837
2010,43,10,Malaysia,PAHANG,0,1501900,36,25.36125184,0.061899182,30.1171968,90.25871901
2010,44,11,Malaysia,PAHANG,0,1501900,37,26.07516065,0.145839897,30.32269736,87.82470729
2010,45,11,Malaysia,PAHANG,0,1501900,35,25.43970525,0.172832103,30.19844183,90.27033891
2010,46,11,Malaysia,PAHANG,0,1501900,47,25.25225857,0.313027602,30.20959929,91.24163141
2010,47,11,Malaysia,PAHANG,0,1501900,58,25.02634368,0.704256923,30.01598253,91.43062318
2010,48,11,Malaysia,PAHANG,0,1501900,48,25.15942252,0.340871198,30.04414623,90.93689816
2010,49,12,Malaysia,PAHANG,0,1501900,46,25.04081219,0.509225622,29.72005657,89.98974709
2010,50,12,Malaysia,PAHANG,0,1501900,51,24.96859842,0.494720465,29.73032024,90.38344376
2010,51,12,Malaysia,PAHANG,0,1501900,42,24.42844058,1.060327003,29.30244272,91.05622996
2010,52,12,Malaysia,PAHANG,0,1501900,27,24.56585568,0.809419313,28.72934916,87.8583264
2010,1,1,Malaysia,PERAK,0,2379000,23,24.15598406,0.103461184,29.08071421,91.36795554
2010,2,1,Malaysia,PERAK,0,2379000,38,23.5686711,0.055105018,28.23175601,90.30682717
2010,3,1,Malaysia,PERAK,0,2379000,24,23.68147649,0.067424857,28.31967052,90.18389417
2010,4,1,Malaysia,PERAK,0,2379000,18,23.82323475,0.005029805,28.93747849,92.3535417
2010,5,2,Malaysia,PERAK,0,2379000,19,24.20767635,0.06752036,29.06460598,91.02057246
2010,6,2,Malaysia,PERAK,0,2379000,34,24.33066487,0.041448142,29.51839877,92.57339745
2010,7,2,Malaysia,PERAK,0,2379000,27,24.83989285,0.080381381,29.57431551,90.27966694
2010,8,2,Malaysia,PERAK,0,2379000,36,24.91842371,0.033139413,29.09120677,87.71489945
2010,9,3,Malaysia,PERAK,0,2379000,65,24.86867312,0.409674453,29.87826028,91.57273034
2010,10,3,Malaysia,PERAK,0,2379000,46,24.90503319,0.327446687,29.62065733,90.22417167
2010,11,3,Malaysia,PERAK,0,2379000,31,24.44985629,0.165633396,28.97611452,89.4182517
2010,12,3,Malaysia,PERAK,0,2379000,27,24.80472657,0.333845364,29.40394314,89.68058271
2010,13,3,Malaysia,PERAK,0,2379000,40,24.05889922,0.419224716,28.79141014,90.48751713
2010,14,4,Malaysia,PERAK,0,2379000,49,24.77511209,0.080476884,29.60542312,90.74717044
2010,15,4,Malaysia,PERAK,0,2379000,29,25.30016131,0.478977529,30.08031287,90.41988268
2010,16,4,Malaysia,PERAK,0,2379000,38,24.52287848,0.059593642,29.55191087,91.75136849
2010,17,4,Malaysia,PERAK,0,2379000,40,24.52526604,0.042976184,29.44665038,91.27729433
2010,18,5,Malaysia,PERAK,0,2379000,38,24.67165561,0.786273161,29.95667249,92.94498188
2010,19,5,Malaysia,PERAK,0,2379000,33,24.8473576,0.022283947,29.94975767,92.02113651
2010,20,5,Malaysia,PERAK,0,2379000,37,25.08328096,0.089963478,29.83413946,90.3318132
2010,21,5,Malaysia,PERAK,0,2379000,38,24.99525737,0.048292497,29.3086284,88.32578875
2010,22,5,Malaysia,PERAK,0,2379000,54,24.62237965,0.085156513,29.40917945,90.59394154
2010,23,6,Malaysia,PERAK,0,2379000,78,24.79287502,0.05746075,29.34619826,89.48769913
2010,24,6,Malaysia,PERAK,0,2379000,66,23.9669347,0.028969131,28.12021574,87.97822787
2010,25,6,Malaysia,PERAK,0,2379000,78,24.6456944,0.009900439,28.44245628,86.08059261
2010,26,6,Malaysia,PERAK,0,2379000,63,24.15044663,0.024353171,28.32042046,87.877655
2010,27,7,Malaysia,PERAK,0,2379000,56,24.72802235,0.083119123,27.90718995,83.51305812
2010,28,7,Malaysia,PERAK,0,2379000,38,24.11785489,0.112979612,28.66950573,89.64114265
2010,29,7,Malaysia,PERAK,0,2379000,93,23.69939764,0.0278231,28.40183301,90.4633658
2010,30,7,Malaysia,PERAK,0,2379000,65,23.5375608,0.069239407,27.62346314,87.72139359
2010,31,8,Malaysia,PERAK,0,2379000,67,24.0405322,4.78E-04,27.49523677,84.78683429
2010,32,8,Malaysia,PERAK,0,2379000,43,24.67034676,0.007608376,28.36414176,85.6326811
2010,33,8,Malaysia,PERAK,0,2379000,74,24.11064904,0.055932708,28.31468982,88.09146701
2010,34,8,Malaysia,PERAK,0,2379000,63,24.43718492,0.001623545,27.19975871,81.65042926
2010,35,8,Malaysia,PERAK,0,2379000,58,24.12127803,0.10139196,27.74438326,85.43148837
2010,36,9,Malaysia,PERAK,0,2379000,41,24.44594413,0.006908024,26.74547862,79.94455467
2010,37,9,Malaysia,PERAK,0,2379000,41,24.65220987,0.04899285,27.58341994,82.43274627
2010,38,9,Malaysia,PERAK,0,2379000,55,24.08628434,0.317546248,28.71348812,90.02019903
2010,39,9,Malaysia,PERAK,0,2379000,48,23.74690449,0.257124917,28.68239802,91.53789921
2010,40,10,Malaysia,PERAK,0,2379000,40,23.94235426,0.020533066,28.62661432,90.33554349
2010,41,10,Malaysia,PERAK,0,2379000,41,24.21578833,0,27.01234754,81.85585917
2010,42,10,Malaysia,PERAK,0,2379000,47,25.41909384,1.91E-04,27.12192019,77.04300408
2010,43,10,Malaysia,PERAK,0,2379000,51,24.90762212,0.133608181,27.59691487,81.1842063
2010,44,11,Malaysia,PERAK,0,2379000,39,23.79097382,0.275015743,28.38519973,89.97260042
2010,45,11,Malaysia,PERAK,0,2379000,36,23.13699592,0.181168491,27.99758641,91.43299595
2010,46,11,Malaysia,PERAK,0,2379000,28,23.72128847,0.013784213,28.4134262,90.41891468
2010,47,11,Malaysia,PERAK,0,2379000,27,23.72325893,0.102315152,28.37154378,90.19905911
2010,48,11,Malaysia,PERAK,0,2379000,30,23.44996869,0.094101926,28.69726688,93.11707192
2010,49,12,Malaysia,PERAK,0,2379000,20,23.49491538,0.231275538,28.46704518,91.79629366
2010,50,12,Malaysia,PERAK,0,2379000,36,23.23392255,0.003915608,27.78656521,89.95479247
2010,51,12,Malaysia,PERAK,0,2379000,42,22.87800232,0.218955699,28.18291655,93.60877161
2010,52,12,Malaysia,PERAK,0,2379000,40,22.84280727,0.32292623,27.73311757,91.69010793
2010,1,1,Malaysia,PERLIS,0,235800,0,25.8093307,0.214816366,30.40301693,89.44071779
2010,2,1,Malaysia,PERLIS,0,235800,1,25.68224856,0.003235629,28.99163812,83.71564352
2010,3,1,Malaysia,PERLIS,0,235800,2,25.92697055,0.001176592,28.51412386,80.55304633
2010,4,1,Malaysia,PERLIS,0,235800,6,26.72875606,0.022178768,28.90537001,78.75629244
2010,5,2,Malaysia,PERLIS,0,235800,4,27.11398571,0.015472191,28.62463186,76.08117494
2010,6,2,Malaysia,PERLIS,0,235800,8,27.49128067,0.024031901,28.92886961,75.68955381
2010,7,2,Malaysia,PERLIS,0,235800,2,27.45319411,0.010706991,28.18880576,72.97946038
2010,8,2,Malaysia,PERLIS,0,235800,2,27.34564719,0.093627344,29.10261103,77.28740828
2010,9,3,Malaysia,PERLIS,0,235800,4,28.12656444,0.045445883,29.76248164,76.43976562
2010,10,3,Malaysia,PERLIS,0,235800,0,28.55281649,0.020649197,28.87136838,71.2959711
2010,11,3,Malaysia,PERLIS,0,235800,1,27.78527715,0.003823925,29.13381182,75.3441185
2010,12,3,Malaysia,PERLIS,0,235800,1,28.16403209,0.01638405,29.7501821,76.22088891
2010,13,3,Malaysia,PERLIS,0,235800,1,27.29173885,0.365390785,29.89925562,80.73020465
2010,14,4,Malaysia,PERLIS,0,235800,5,27.40550656,0.040298291,31.3107435,86.15549671
2010,15,4,Malaysia,PERLIS,0,235800,1,27.95987227,0.02097276,30.94353273,82.2438601
2010,16,4,Malaysia,PERLIS,0,235800,4,27.57624543,0.206374315,30.81012121,83.25669438
2010,17,4,Malaysia,PERLIS,0,235800,2,27.04815944,0.035974314,31.07497515,86.72587195
2010,18,5,Malaysia,PERLIS,0,235800,4,27.54885484,0.196196791,31.45893755,86.15345438
2010,19,5,Malaysia,PERLIS,0,235800,4,27.47284042,0.260497568,31.83864639,88.18401204
2010,20,5,Malaysia,PERLIS,0,235800,6,27.38997042,0.351683483,31.80680034,88.46584815
2010,21,5,Malaysia,PERLIS,0,235800,3,28.08638312,0.00544174,31.26803587,82.93206495
2010,22,5,Malaysia,PERLIS,0,235800,2,27.42547027,0.093186122,31.33967237,86.16768487
2010,23,6,Malaysia,PERLIS,0,235800,5,27.08394494,0.700572558,31.20482537,87.21580063
2010,24,6,Malaysia,PERLIS,0,235800,3,26.76206592,0.1239246,30.92448912,87.3457337
2010,25,6,Malaysia,PERLIS,0,235800,2,27.11362071,0.262586019,30.90596909,85.66595801
2010,26,6,Malaysia,PERLIS,0,235800,5,26.84833197,0.162340343,30.61600665,85.5800713
2010,27,7,Malaysia,PERLIS,0,235800,0,26.55044749,0.206197826,30.65850825,87.10237509
2010,28,7,Malaysia,PERLIS,0,235800,7,26.19346537,0.389363856,30.67798871,88.89009756
2010,29,7,Malaysia,PERLIS,0,235800,7,26.87343736,0.045887105,30.76370863,86.11464913
2010,30,7,Malaysia,PERLIS,0,235800,9,26.16832824,0.094686277,30.52036465,88.29400273
2010,31,8,Malaysia,PERLIS,0,235800,5,26.75363927,0.007412532,30.77685046,86.71308998
2010,32,8,Malaysia,PERLIS,0,235800,2,26.60770428,0.078419887,30.98306462,88.31061064
2010,33,8,Malaysia,PERLIS,0,235800,5,26.37077416,0.188666599,30.57600765,87.64215292
2010,34,8,Malaysia,PERLIS,0,235800,10,27.08670621,0.025473226,30.96935689,86.04180383
2010,35,8,Malaysia,PERLIS,0,235800,9,26.62338325,0.23996603,30.587189,86.44095915
2010,36,9,Malaysia,PERLIS,0,235800,5,25.96186736,0.168782187,30.28303927,88.16994428
2010,37,9,Malaysia,PERLIS,0,235800,7,26.27819209,0.025090834,30.35072416,86.9764114
2010,38,9,Malaysia,PERLIS,0,235800,5,26.05813113,0.239995444,30.62051012,89.24292765
2010,39,9,Malaysia,PERLIS,0,235800,7,25.7914935,0.325651375,30.43091257,89.68751123
2010,40,10,Malaysia,PERLIS,0,235800,4,26.42131819,0.351654068,30.91492573,88.92735603
2010,41,10,Malaysia,PERLIS,0,235800,8,26.54855903,0.100010358,30.49958518,86.46276562
2010,42,10,Malaysia,PERLIS,0,235800,12,26.77044497,0.018325427,30.65330422,86.03729322
2010,43,10,Malaysia,PERLIS,0,235800,6,26.27032086,0.071154428,30.34673805,86.99811246
2010,44,11,Malaysia,PERLIS,0,235800,0,25.21154632,1.310165105,30.11607134,91.00359062
2010,45,11,Malaysia,PERLIS,0,235800,6,25.24553857,0.28894169,30.23597154,91.39820392
2010,46,11,Malaysia,PERLIS,0,235800,6,25.83853039,0.208374522,30.33064184,88.95519085
2010,47,11,Malaysia,PERLIS,0,235800,4,25.8234862,0.065918592,30.32260967,89.01275286
2010,48,11,Malaysia,PERLIS,0,235800,2,25.55253209,0.200814916,30.16564335,89.58743261
2010,49,12,Malaysia,PERLIS,0,235800,2,25.20519856,0.586531335,29.87582262,89.94638409
2010,50,12,Malaysia,PERLIS,0,235800,4,25.53369511,0.131395962,29.94949693,88.63932189
2010,51,12,Malaysia,PERLIS,0,235800,4,24.86768819,0.076537339,29.58245034,90.20313817
2010,52,12,Malaysia,PERLIS,0,235800,1,25.29151222,0.085450026,29.31378404,87.02898503
2010,1,1,Malaysia,PULAU PINANG,0,1575900,37,25.094765,0.404220896,30.20438174,91.99049135
2010,2,1,Malaysia,PULAU PINANG,0,1575900,28,25.19824851,0.051051847,28.49720863,83.74456446
2010,3,1,Malaysia,PULAU PINANG,0,1575900,27,25.27444076,0.054205142,28.97488863,85.60299132
2010,4,1,Malaysia,PULAU PINANG,0,1575900,20,25.41175569,0.141992877,29.73643292,88.27068253
2010,5,2,Malaysia,PULAU PINANG,0,1575900,20,25.6307297,0.032951934,29.44098578,85.90014238
2010,6,2,Malaysia,PULAU PINANG,0,1575900,27,26.05219135,0.034024054,29.99718935,86.43294181
2010,7,2,Malaysia,PULAU PINANG,0,1575900,22,25.9809078,0.088639125,29.58136784,84.94457847
2010,8,2,Malaysia,PULAU PINANG,0,1575900,34,26.4973951,0.051524842,29.42546761,81.89275478
2010,9,3,Malaysia,PULAU PINANG,0,1575900,23,26.84336574,8.67E-16,29.73704657,81.70021812
2010,10,3,Malaysia,PULAU PINANG,0,1575900,24,26.86261416,0.055844856,29.55310619,80.85241523
2010,11,3,Malaysia,PULAU PINANG,0,1575900,18,26.32908235,0.104090271,30.06215961,85.58293107
2010,12,3,Malaysia,PULAU PINANG,0,1575900,14,26.53013888,0.181314467,30.77916185,87.74442734
2010,13,3,Malaysia,PULAU PINANG,0,1575900,18,26.72029036,0.138997247,30.52306332,85.71176827
2010,14,4,Malaysia,PULAU PINANG,0,1575900,14,27.31191089,0.191026616,30.88093215,84.61971873
2010,15,4,Malaysia,PULAU PINANG,0,1575900,21,28.00502568,0.056349383,30.96557072,82.03367144
2010,16,4,Malaysia,PULAU PINANG,0,1575900,18,27.42887544,0.602783887,31.09678261,85.06346368
2010,17,4,Malaysia,PULAU PINANG,0,1575900,17,27.08024293,0.278246758,31.32681605,87.75084072
2010,18,5,Malaysia,PULAU PINANG,0,1575900,17,27.63701596,0.118816159,30.9745669,83.57151809
2010,19,5,Malaysia,PULAU PINANG,0,1575900,18,28.02486085,0.018856705,31.48720014,84.15929127
2010,20,5,Malaysia,PULAU PINANG,0,1575900,27,27.21555431,0.24258299,31.79398079,89.23506692
2010,21,5,Malaysia,PULAU PINANG,0,1575900,21,27.71628509,0.051335644,31.8958417,87.37224629
2010,22,5,Malaysia,PULAU PINANG,0,1575900,21,27.23694939,0.097531417,31.62158582,88.31364063
2010,23,6,Malaysia,PULAU PINANG,0,1575900,23,26.4798497,0.602405492,31.20655356,89.97825076
2010,24,6,Malaysia,PULAU PINANG,0,1575900,31,26.77155269,0.008387765,30.9464985,87.38212695
2010,25,6,Malaysia,PULAU PINANG,0,1575900,23,26.85683248,0.079999096,30.90441597,86.80174542
2010,26,6,Malaysia,PULAU PINANG,0,1575900,40,26.11832291,0.191152748,30.81102574,89.85580744
2010,27,7,Malaysia,PULAU PINANG,0,1575900,34,26.03707884,0.123766832,30.65023109,89.49655727
2010,28,7,Malaysia,PULAU PINANG,0,1575900,38,26.25080068,0.261881156,30.8985308,89.62080409
2010,29,7,Malaysia,PULAU PINANG,0,1575900,48,25.84044444,0.141582949,30.423516,89.39082617
2010,30,7,Malaysia,PULAU PINANG,0,1575900,39,26.03464595,0.463439778,30.53761702,89.02018453
2010,31,8,Malaysia,PULAU PINANG,0,1575900,50,26.14634402,0.611613113,30.52813202,88.44222397
2010,32,8,Malaysia,PULAU PINANG,0,1575900,43,26.37092798,0.320185582,31.10117097,89.98366055
2010,33,8,Malaysia,PULAU PINANG,0,1575900,39,25.59923099,0.446096655,30.56261825,91.20475936
2010,34,8,Malaysia,PULAU PINANG,0,1575900,50,26.35564374,0.038564799,30.43247959,87.00180689
2010,35,8,Malaysia,PULAU PINANG,0,1575900,66,25.88239025,0.501815379,30.56497739,89.86245143
2010,36,9,Malaysia,PULAU PINANG,0,1575900,54,25.87529195,0.144893909,30.39020013,89.08831382
2010,37,9,Malaysia,PULAU PINANG,0,1575900,69,25.64006053,0.551542842,30.44828727,90.45551158
2010,38,9,Malaysia,PULAU PINANG,0,1575900,51,26.14575727,0.041718094,30.55034665,88.52578149
2010,39,9,Malaysia,PULAU PINANG,0,1575900,62,25.95795281,0.254912374,30.64551658,89.86525505
2010,40,10,Malaysia,PULAU PINANG,0,1575900,51,26.26591319,0.457606182,31.07701803,90.37698462
2010,41,10,Malaysia,PULAU PINANG,0,1575900,62,26.27550163,0.013086175,30.96804762,89.81125545
2010,42,10,Malaysia,PULAU PINANG,0,1575900,48,26.27355532,0.436762901,30.83079652,89.19150837
2010,43,10,Malaysia,PULAU PINANG,0,1575900,41,25.36125184,0.061899182,30.1171968,90.25871901
2010,44,11,Malaysia,PULAU PINANG,0,1575900,31,26.07516065,0.145839897,30.32269736,87.82470729
2010,45,11,Malaysia,PULAU PINANG,0,1575900,43,25.43970525,0.172832103,30.19844183,90.27033891
2010,46,11,Malaysia,PULAU PINANG,0,1575900,43,25.25225857,0.313027602,30.20959929,91.24163141
2010,47,11,Malaysia,PULAU PINANG,0,1575900,52,25.02634368,0.704256923,30.01598253,91.43062318
2010,48,11,Malaysia,PULAU PINANG,0,1575900,38,25.15942252,0.340871198,30.04414623,90.93689816
2010,49,12,Malaysia,PULAU PINANG,0,1575900,42,25.04081219,0.509225622,29.72005657,89.98974709
2010,50,12,Malaysia,PULAU PINANG,0,1575900,58,24.96859842,0.494720465,29.73032024,90.38344376
2010,51,12,Malaysia,PULAU PINANG,0,1575900,42,24.42844058,1.060327003,29.30244272,91.05622996
2010,52,12,Malaysia,PULAU PINANG,0,1575900,37,24.56585568,0.809419313,28.72934916,87.8583264
2010,1,1,Malaysia,SABAH,0,3260000,55,25.50901022,0.023409074,30.03302164,89.15128178
2010,2,1,Malaysia,SABAH,0,3260000,35,24.91122199,0.164633834,29.40312119,89.1372029
2010,3,1,Malaysia,SABAH,0,3260000,45,24.71632739,0.832113406,29.47191669,90.44567863
2010,4,1,Malaysia,SABAH,0,3260000,73,25.2064785,0.00843069,29.64805922,88.83346837
2010,5,2,Malaysia,SABAH,0,3260000,63,25.29671836,0.034963827,29.87520996,89.44602302
2010,6,2,Malaysia,SABAH,0,3260000,49,24.9051819,0,29.10255492,87.78471737
2010,7,2,Malaysia,SABAH,0,3260000,48,25.41550179,0.001882997,29.88024954,88.90681957
2010,8,2,Malaysia,SABAH,0,3260000,48,25.3107868,0.076090189,30.07222095,90.3134257
2010,9,3,Malaysia,SABAH,0,3260000,49,25.36299367,0.002096974,29.923132,89.35741139
2010,10,3,Malaysia,SABAH,0,3260000,39,26.0980471,0.049514257,30.51448482,88.567153
2010,11,3,Malaysia,SABAH,0,3260000,29,25.83002372,0.012196684,29.68215918,86.03663443
2010,12,3,Malaysia,SABAH,0,3260000,13,25.63762951,0.575597887,30.34200975,89.96906656
2010,13,3,Malaysia,SABAH,0,3260000,25,25.89771491,0.191766106,30.38571863,88.92431334
2010,14,4,Malaysia,SABAH,0,3260000,26,26.01648328,0.066589614,30.67819061,89.71540028
2010,15,4,Malaysia,SABAH,0,3260000,19,26.18074061,0.00111268,30.604923,88.59123921
2010,16,4,Malaysia,SABAH,0,3260000,22,26.29753578,0.004022766,30.73490065,88.62920894
2010,17,4,Malaysia,SABAH,0,3260000,18,26.52482997,0.027902589,30.59780854,86.9335129
2010,18,5,Malaysia,SABAH,0,3260000,37,26.66914446,0.326742741,30.71910249,86.81908418
2010,19,5,Malaysia,SABAH,0,3260000,35,26.72299314,0.161381385,30.80789412,86.98228759
2010,20,5,Malaysia,SABAH,0,3260000,53,26.64626441,0.176359769,31.10401157,88.68019732
2010,21,5,Malaysia,SABAH,0,3260000,39,26.47412936,0.133050842,30.66958335,87.48987227
2010,22,5,Malaysia,SABAH,0,3260000,43,26.43123116,0.267128774,30.66340842,87.65866862
2010,23,6,Malaysia,SABAH,0,3260000,91,25.86370363,0.626781164,30.34000617,88.87273889
2010,24,6,Malaysia,SABAH,0,3260000,77,25.8125662,0.275816236,30.06852783,87.87358545
2010,25,6,Malaysia,SABAH,0,3260000,76,26.00173703,0.03076988,29.86871425,86.09713801
2010,26,6,Malaysia,SABAH,0,3260000,71,25.60967338,0.423717076,30.0547893,88.79016836
2010,27,7,Malaysia,SABAH,0,3260000,55,25.59229117,0.167629511,29.9294747,88.28911243
2010,28,7,Malaysia,SABAH,0,3260000,57,25.64141022,0.144134846,29.92764496,88.03366541
2010,29,7,Malaysia,SABAH,0,3260000,50,25.42215944,0.998630237,29.71366284,88.17907733
2010,30,7,Malaysia,SABAH,0,3260000,62,24.92477831,0.577438088,28.6935099,85.92768402
2010,31,8,Malaysia,SABAH,0,3260000,56,24.80310286,0.412290709,28.79805906,86.96325289
2010,32,8,Malaysia,SABAH,0,3260000,36,26.13720978,4.28E-04,29.59966421,84.36405654
2010,33,8,Malaysia,SABAH,0,3260000,40,25.79361749,0.391962903,30.00606645,87.67534081
2010,34,8,Malaysia,SABAH,0,3260000,55,25.66285932,0.277057303,29.4523743,85.82327708
2010,35,8,Malaysia,SABAH,0,3260000,54,25.98432469,0.02520648,29.91275578,86.35650696
2010,36,9,Malaysia,SABAH,0,3260000,38,25.2320698,0.557367054,29.85691228,89.69277213
2010,37,9,Malaysia,SABAH,0,3260000,42,25.32896732,0.17541827,29.48837255,87.5716891
2010,38,9,Malaysia,SABAH,0,3260000,37,25.69067988,0.14790084,29.75274411,87.00991894
2010,39,9,Malaysia,SABAH,0,3260000,33,25.42762716,0.23982532,29.96534237,89.24215385
2010,40,10,Malaysia,SABAH,0,3260000,44,26.07994189,0.84431009,30.59295363,89.03020709
